Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,81105,1902,07,29,0.0,,Y
IDCJAC0009,81105,1902,07,30,0.0,,Y
IDCJAC0009,81105,1902,07,31,0.0,,Y
IDCJAC0009,81105,1902,08,01,0.0,,Y
IDCJAC0009,81105,1902,08,02,2.0,1,Y
IDCJAC0009,81105,1902,08,03,0.0,,Y
IDCJAC0009,81105,1902,08,04,0.0,,Y
IDCJAC0009,81105,1902,08,05,0.0,,Y
IDCJAC0009,81105,1902,08,06,0.0,,Y
IDCJAC0009,81105,1902,08,07,0.0,,Y
IDCJAC0009,81105,1902,08,08,0.0,,Y
IDCJAC0009,81105,1902,08,09,0.0,,Y
IDCJAC0009,81105,1902,08,10,0.0,,Y
IDCJAC0009,81105,1902,08,11,0.0,,Y
IDCJAC0009,81105,1902,08,12,0.0,,Y
IDCJAC0009,81105,1902,08,13,0.0,,Y
IDCJAC0009,81105,1902,08,14,0.0,,Y
IDCJAC0009,81105,1902,08,15,0.0,,Y
IDCJAC0009,81105,1902,08,16,0.0,,Y
IDCJAC0009,81105,1902,08,17,0.0,,Y
IDCJAC0009,81105,1902,08,18,0.0,,Y
IDCJAC0009,81105,1902,08,19,0.0,,Y
IDCJAC0009,81105,1902,08,20,0.0,,Y
IDCJAC0009,81105,1902,08,21,0.0,,Y
IDCJAC0009,81105,1902,08,22,6.4,1,Y
IDCJAC0009,81105,1902,08,23,0.0,,Y
IDCJAC0009,81105,1902,08,24,0.0,,Y
IDCJAC0009,81105,1902,08,25,0.0,,Y
IDCJAC0009,81105,1902,08,26,0.0,,Y
IDCJAC0009,81105,1902,08,27,0.0,,Y
IDCJAC0009,81105,1902,08,28,0.0,,Y
IDCJAC0009,81105,1902,08,29,0.0,,Y
IDCJAC0009,81105,1902,08,30,0.0,,Y
IDCJAC0009,81105,1902,08,31,0.0,,Y
IDCJAC0009,81105,1902,09,01,0.0,,Y
IDCJAC0009,81105,1902,09,02,0.0,,Y
IDCJAC0009,81105,1902,09,03,2.5,1,Y
IDCJAC0009,81105,1902,09,04,0.0,,Y
IDCJAC0009,81105,1902,09,05,0.0,,Y
IDCJAC0009,81105,1902,09,06,0.8,1,Y
IDCJAC0009,81105,1902,09,07,0.0,,Y
IDCJAC0009,81105,1902,09,08,0.0,,Y
IDCJAC0009,81105,1902,09,09,0.0,,Y
IDCJAC0009,81105,1902,09,10,0.0,,Y
IDCJAC0009,81105,1902,09,11,0.0,,Y
IDCJAC0009,81105,1902,09,12,0.0,,Y
IDCJAC0009,81105,1902,09,13,0.0,,Y
IDCJAC0009,81105,1902,09,14,0.0,,Y
IDCJAC0009,81105,1902,09,15,1.8,1,Y
IDCJAC0009,81105,1902,09,16,0.0,,Y
IDCJAC0009,81105,1902,09,17,0.0,,Y
IDCJAC0009,81105,1902,09,18,0.0,,Y
IDCJAC0009,81105,1902,09,19,0.0,,Y
IDCJAC0009,81105,1902,09,20,0.0,,Y
IDCJAC0009,81105,1902,09,21,0.0,,Y
IDCJAC0009,81105,1902,09,22,0.0,,Y
IDCJAC0009,81105,1902,09,23,0.0,,Y
IDCJAC0009,81105,1902,09,24,0.0,,Y
IDCJAC0009,81105,1902,09,25,0.0,,Y
IDCJAC0009,81105,1902,09,26,7.9,1,Y
IDCJAC0009,81105,1902,09,27,12.7,1,Y
IDCJAC0009,81105,1902,09,28,0.0,,Y
IDCJAC0009,81105,1902,09,29,0.0,,Y
IDCJAC0009,81105,1902,09,30,0.0,,Y
IDCJAC0009,81105,1902,10,01,0.0,,Y
IDCJAC0009,81105,1902,10,02,0.0,,Y
IDCJAC0009,81105,1902,10,03,2.5,1,Y
IDCJAC0009,81105,1902,10,04,0.0,,Y
IDCJAC0009,81105,1902,10,05,0.0,,Y
IDCJAC0009,81105,1902,10,06,0.0,,Y
IDCJAC0009,81105,1902,10,07,0.0,,Y
IDCJAC0009,81105,1902,10,08,0.0,,Y
IDCJAC0009,81105,1902,10,09,0.0,,Y
IDCJAC0009,81105,1902,10,10,0.0,,Y
IDCJAC0009,81105,1902,10,11,3.6,1,Y
IDCJAC0009,81105,1902,10,12,0.0,,Y
IDCJAC0009,81105,1902,10,13,0.0,,Y
IDCJAC0009,81105,1902,10,14,0.0,,Y
IDCJAC0009,81105,1902,10,15,0.0,,Y
IDCJAC0009,81105,1902,10,16,0.0,,Y
IDCJAC0009,81105,1902,10,17,0.0,,Y
IDCJAC0009,81105,1902,10,18,0.0,,Y
IDCJAC0009,81105,1902,10,19,0.0,,Y
IDCJAC0009,81105,1902,10,20,0.0,,Y
IDCJAC0009,81105,1902,10,21,0.0,,Y
IDCJAC0009,81105,1902,10,22,0.0,,Y
IDCJAC0009,81105,1902,10,23,1.3,1,Y
IDCJAC0009,81105,1902,10,24,21.3,1,Y
IDCJAC0009,81105,1902,10,25,0.0,,Y
IDCJAC0009,81105,1902,10,26,0.0,,Y
IDCJAC0009,81105,1902,10,27,0.0,,Y
IDCJAC0009,81105,1902,10,28,3.6,1,Y
IDCJAC0009,81105,1902,10,29,3.8,1,Y
IDCJAC0009,81105,1902,10,30,0.0,,Y
IDCJAC0009,81105,1902,10,31,0.0,,Y
IDCJAC0009,81105,1902,11,01,0.0,,Y
IDCJAC0009,81105,1902,11,02,0.0,,Y
IDCJAC0009,81105,1902,11,03,0.0,,Y
IDCJAC0009,81105,1902,11,04,0.0,,Y
IDCJAC0009,81105,1902,11,05,0.0,,Y
IDCJAC0009,81105,1902,11,06,0.0,,Y
IDCJAC0009,81105,1902,11,07,0.0,,Y
IDCJAC0009,81105,1902,11,08,1.8,1,Y
IDCJAC0009,81105,1902,11,09,0.0,,Y
IDCJAC0009,81105,1902,11,10,0.0,,Y
IDCJAC0009,81105,1902,11,11,0.0,,Y
IDCJAC0009,81105,1902,11,12,0.0,,Y
IDCJAC0009,81105,1902,11,13,0.0,,Y
IDCJAC0009,81105,1902,11,14,0.8,1,Y
IDCJAC0009,81105,1902,11,15,0.0,,Y
IDCJAC0009,81105,1902,11,16,0.0,,Y
IDCJAC0009,81105,1902,11,17,0.0,,Y
IDCJAC0009,81105,1902,11,18,0.5,1,Y
IDCJAC0009,81105,1902,11,19,0.0,,Y
IDCJAC0009,81105,1902,11,20,0.0,,Y
IDCJAC0009,81105,1902,11,21,0.0,,Y
IDCJAC0009,81105,1902,11,22,0.0,,Y
IDCJAC0009,81105,1902,11,23,0.0,,Y
IDCJAC0009,81105,1902,11,24,0.0,,Y
IDCJAC0009,81105,1902,11,25,0.0,,Y
IDCJAC0009,81105,1902,11,26,0.0,,Y
IDCJAC0009,81105,1902,11,27,5.3,1,Y
IDCJAC0009,81105,1902,11,28,0.0,,Y
IDCJAC0009,81105,1902,11,29,0.0,,Y
IDCJAC0009,81105,1902,11,30,0.0,,Y
IDCJAC0009,81105,1902,12,01,,,
IDCJAC0009,81105,1902,12,02,,,
IDCJAC0009,81105,1902,12,03,,,
IDCJAC0009,81105,1902,12,04,,,
IDCJAC0009,81105,1902,12,05,,,
IDCJAC0009,81105,1902,12,06,,,
IDCJAC0009,81105,1902,12,07,,,
IDCJAC0009,81105,1902,12,08,,,
IDCJAC0009,81105,1902,12,09,,,
IDCJAC0009,81105,1902,12,10,,,
IDCJAC0009,81105,1902,12,11,,,
IDCJAC0009,81105,1902,12,12,,,
IDCJAC0009,81105,1902,12,13,,,
IDCJAC0009,81105,1902,12,14,,,
IDCJAC0009,81105,1902,12,15,,,
IDCJAC0009,81105,1902,12,16,,,
IDCJAC0009,81105,1902,12,17,,,
IDCJAC0009,81105,1902,12,18,,,
IDCJAC0009,81105,1902,12,19,,,
IDCJAC0009,81105,1902,12,20,,,
IDCJAC0009,81105,1902,12,21,,,
IDCJAC0009,81105,1902,12,22,,,
IDCJAC0009,81105,1902,12,23,,,
IDCJAC0009,81105,1902,12,24,,,
IDCJAC0009,81105,1902,12,25,,,
IDCJAC0009,81105,1902,12,26,,,
IDCJAC0009,81105,1902,12,27,,,
IDCJAC0009,81105,1902,12,28,,,
IDCJAC0009,81105,1902,12,29,,,
IDCJAC0009,81105,1902,12,30,,,
IDCJAC0009,81105,1902,12,31,,,
IDCJAC0009,81105,1903,01,01,,,
IDCJAC0009,81105,1903,01,02,,,
IDCJAC0009,81105,1903,01,03,,,
IDCJAC0009,81105,1903,01,04,,,
IDCJAC0009,81105,1903,01,05,,,
IDCJAC0009,81105,1903,01,06,,,
IDCJAC0009,81105,1903,01,07,,,
IDCJAC0009,81105,1903,01,08,,,
IDCJAC0009,81105,1903,01,09,,,
IDCJAC0009,81105,1903,01,10,,,
IDCJAC0009,81105,1903,01,11,,,
IDCJAC0009,81105,1903,01,12,,,
IDCJAC0009,81105,1903,01,13,,,
IDCJAC0009,81105,1903,01,14,,,
IDCJAC0009,81105,1903,01,15,,,
IDCJAC0009,81105,1903,01,16,,,
IDCJAC0009,81105,1903,01,17,,,
IDCJAC0009,81105,1903,01,18,,,
IDCJAC0009,81105,1903,01,19,,,
IDCJAC0009,81105,1903,01,20,,,
IDCJAC0009,81105,1903,01,21,,,
IDCJAC0009,81105,1903,01,22,,,
IDCJAC0009,81105,1903,01,23,,,
IDCJAC0009,81105,1903,01,24,,,
IDCJAC0009,81105,1903,01,25,,,
IDCJAC0009,81105,1903,01,26,,,
IDCJAC0009,81105,1903,01,27,,,
IDCJAC0009,81105,1903,01,28,,,
IDCJAC0009,81105,1903,01,29,,,
IDCJAC0009,81105,1903,01,30,,,
IDCJAC0009,81105,1903,01,31,,,
IDCJAC0009,81105,1903,02,01,,,
IDCJAC0009,81105,1903,02,02,,,
IDCJAC0009,81105,1903,02,03,,,
IDCJAC0009,81105,1903,02,04,,,
IDCJAC0009,81105,1903,02,05,,,
IDCJAC0009,81105,1903,02,06,,,
IDCJAC0009,81105,1903,02,07,,,
IDCJAC0009,81105,1903,02,08,,,
IDCJAC0009,81105,1903,02,09,,,
IDCJAC0009,81105,1903,02,10,,,
IDCJAC0009,81105,1903,02,11,,,
IDCJAC0009,81105,1903,02,12,,,
IDCJAC0009,81105,1903,02,13,,,
IDCJAC0009,81105,1903,02,14,,,
IDCJAC0009,81105,1903,02,15,,,
IDCJAC0009,81105,1903,02,16,,,
IDCJAC0009,81105,1903,02,17,,,
IDCJAC0009,81105,1903,02,18,,,
IDCJAC0009,81105,1903,02,19,,,
IDCJAC0009,81105,1903,02,20,,,
IDCJAC0009,81105,1903,02,21,,,
IDCJAC0009,81105,1903,02,22,,,
IDCJAC0009,81105,1903,02,23,,,
IDCJAC0009,81105,1903,02,24,,,
IDCJAC0009,81105,1903,02,25,,,
IDCJAC0009,81105,1903,02,26,,,
IDCJAC0009,81105,1903,02,27,,,
IDCJAC0009,81105,1903,02,28,,,
IDCJAC0009,81105,1903,03,01,0.0,,Y
IDCJAC0009,81105,1903,03,02,0.0,,Y
IDCJAC0009,81105,1903,03,03,6.1,1,Y
IDCJAC0009,81105,1903,03,04,16.3,1,Y
IDCJAC0009,81105,1903,03,05,1.5,1,Y
IDCJAC0009,81105,1903,03,06,0.0,,Y
IDCJAC0009,81105,1903,03,07,0.0,,Y
IDCJAC0009,81105,1903,03,08,7.1,1,Y
IDCJAC0009,81105,1903,03,09,0.0,,Y
IDCJAC0009,81105,1903,03,10,0.0,,Y
IDCJAC0009,81105,1903,03,11,2.8,1,Y
IDCJAC0009,81105,1903,03,12,3.8,1,Y
IDCJAC0009,81105,1903,03,13,0.0,,Y
IDCJAC0009,81105,1903,03,14,0.0,,Y
IDCJAC0009,81105,1903,03,15,0.0,,Y
IDCJAC0009,81105,1903,03,16,0.0,,Y
IDCJAC0009,81105,1903,03,17,0.0,,Y
IDCJAC0009,81105,1903,03,18,0.0,,Y
IDCJAC0009,81105,1903,03,19,1.0,1,Y
IDCJAC0009,81105,1903,03,20,0.0,,Y
IDCJAC0009,81105,1903,03,21,0.0,,Y
IDCJAC0009,81105,1903,03,22,0.5,1,Y
IDCJAC0009,81105,1903,03,23,0.0,,Y
IDCJAC0009,81105,1903,03,24,0.0,,Y
IDCJAC0009,81105,1903,03,25,0.0,,Y
IDCJAC0009,81105,1903,03,26,0.0,,Y
IDCJAC0009,81105,1903,03,27,12.2,1,Y
IDCJAC0009,81105,1903,03,28,4.3,1,Y
IDCJAC0009,81105,1903,03,29,0.0,,Y
IDCJAC0009,81105,1903,03,30,0.0,,Y
IDCJAC0009,81105,1903,03,31,0.0,,Y
IDCJAC0009,81105,1903,04,01,0.0,,Y
IDCJAC0009,81105,1903,04,02,0.0,,Y
IDCJAC0009,81105,1903,04,03,0.0,,Y
IDCJAC0009,81105,1903,04,04,3.0,1,Y
IDCJAC0009,81105,1903,04,05,0.0,,Y
IDCJAC0009,81105,1903,04,06,0.0,,Y
IDCJAC0009,81105,1903,04,07,0.0,,Y
IDCJAC0009,81105,1903,04,08,0.0,,Y
IDCJAC0009,81105,1903,04,09,0.0,,Y
IDCJAC0009,81105,1903,04,10,14.5,1,Y
IDCJAC0009,81105,1903,04,11,0.0,,Y
IDCJAC0009,81105,1903,04,12,0.0,,Y
IDCJAC0009,81105,1903,04,13,0.0,,Y
IDCJAC0009,81105,1903,04,14,0.0,,Y
IDCJAC0009,81105,1903,04,15,0.0,,Y
IDCJAC0009,81105,1903,04,16,0.0,,Y
IDCJAC0009,81105,1903,04,17,0.0,,Y
IDCJAC0009,81105,1903,04,18,0.0,,Y
IDCJAC0009,81105,1903,04,19,0.0,,Y
IDCJAC0009,81105,1903,04,20,0.0,,Y
IDCJAC0009,81105,1903,04,21,0.0,,Y
IDCJAC0009,81105,1903,04,22,8.4,1,Y
IDCJAC0009,81105,1903,04,23,0.8,1,Y
IDCJAC0009,81105,1903,04,24,11.9,1,Y
IDCJAC0009,81105,1903,04,25,6.6,1,Y
IDCJAC0009,81105,1903,04,26,3.8,1,Y
IDCJAC0009,81105,1903,04,27,0.0,,Y
IDCJAC0009,81105,1903,04,28,0.0,,Y
IDCJAC0009,81105,1903,04,29,1.5,1,Y
IDCJAC0009,81105,1903,04,30,0.0,,Y
IDCJAC0009,81105,1903,05,01,0.0,,Y
IDCJAC0009,81105,1903,05,02,0.0,,Y
IDCJAC0009,81105,1903,05,03,0.0,,Y
IDCJAC0009,81105,1903,05,04,0.0,,Y
IDCJAC0009,81105,1903,05,05,0.0,,Y
IDCJAC0009,81105,1903,05,06,0.0,,Y
IDCJAC0009,81105,1903,05,07,0.0,,Y
IDCJAC0009,81105,1903,05,08,0.0,,Y
IDCJAC0009,81105,1903,05,09,0.0,,Y
IDCJAC0009,81105,1903,05,10,0.0,,Y
IDCJAC0009,81105,1903,05,11,0.0,,Y
IDCJAC0009,81105,1903,05,12,0.0,,Y
IDCJAC0009,81105,1903,05,13,0.0,,Y
IDCJAC0009,81105,1903,05,14,0.0,,Y
IDCJAC0009,81105,1903,05,15,0.0,,Y
IDCJAC0009,81105,1903,05,16,0.0,,Y
IDCJAC0009,81105,1903,05,17,0.0,,Y
IDCJAC0009,81105,1903,05,18,0.0,,Y
IDCJAC0009,81105,1903,05,19,0.0,,Y
IDCJAC0009,81105,1903,05,20,4.3,1,Y
IDCJAC0009,81105,1903,05,21,6.1,1,Y
IDCJAC0009,81105,1903,05,22,0.0,,Y
IDCJAC0009,81105,1903,05,23,2.8,1,Y
IDCJAC0009,81105,1903,05,24,0.0,,Y
IDCJAC0009,81105,1903,05,25,0.0,,Y
IDCJAC0009,81105,1903,05,26,0.0,,Y
IDCJAC0009,81105,1903,05,27,0.0,,Y
IDCJAC0009,81105,1903,05,28,0.0,,Y
IDCJAC0009,81105,1903,05,29,0.0,,Y
IDCJAC0009,81105,1903,05,30,0.0,,Y
IDCJAC0009,81105,1903,05,31,0.0,,Y
IDCJAC0009,81105,1903,06,01,0.0,,Y
IDCJAC0009,81105,1903,06,02,0.0,,Y
IDCJAC0009,81105,1903,06,03,0.0,,Y
IDCJAC0009,81105,1903,06,04,0.0,,Y
IDCJAC0009,81105,1903,06,05,8.4,1,Y
IDCJAC0009,81105,1903,06,06,19.6,1,Y
IDCJAC0009,81105,1903,06,07,7.6,1,Y
IDCJAC0009,81105,1903,06,08,9.9,1,Y
IDCJAC0009,81105,1903,06,09,4.6,1,Y
IDCJAC0009,81105,1903,06,10,0.8,1,Y
IDCJAC0009,81105,1903,06,11,0.0,,Y
IDCJAC0009,81105,1903,06,12,4.8,1,Y
IDCJAC0009,81105,1903,06,13,1.5,1,Y
IDCJAC0009,81105,1903,06,14,0.0,,Y
IDCJAC0009,81105,1903,06,15,1.3,1,Y
IDCJAC0009,81105,1903,06,16,6.4,1,Y
IDCJAC0009,81105,1903,06,17,0.5,1,Y
IDCJAC0009,81105,1903,06,18,3.6,1,Y
IDCJAC0009,81105,1903,06,19,0.0,,Y
IDCJAC0009,81105,1903,06,20,0.0,,Y
IDCJAC0009,81105,1903,06,21,0.0,,Y
IDCJAC0009,81105,1903,06,22,2.5,1,Y
IDCJAC0009,81105,1903,06,23,0.5,1,Y
IDCJAC0009,81105,1903,06,24,0.0,,Y
IDCJAC0009,81105,1903,06,25,0.0,,Y
IDCJAC0009,81105,1903,06,26,0.0,,Y
IDCJAC0009,81105,1903,06,27,0.0,,Y
IDCJAC0009,81105,1903,06,28,0.0,,Y
IDCJAC0009,81105,1903,06,29,5.3,1,Y
IDCJAC0009,81105,1903,06,30,0.0,,Y
IDCJAC0009,81105,1903,07,01,0.0,,Y
IDCJAC0009,81105,1903,07,02,2.5,1,Y
IDCJAC0009,81105,1903,07,03,0.0,,Y
IDCJAC0009,81105,1903,07,04,7.1,1,Y
IDCJAC0009,81105,1903,07,05,0.0,,Y
IDCJAC0009,81105,1903,07,06,0.0,,Y
IDCJAC0009,81105,1903,07,07,0.0,,Y
IDCJAC0009,81105,1903,07,08,0.0,,Y
IDCJAC0009,81105,1903,07,09,0.0,,Y
IDCJAC0009,81105,1903,07,10,0.0,,Y
IDCJAC0009,81105,1903,07,11,0.0,,Y
IDCJAC0009,81105,1903,07,12,0.0,,Y
IDCJAC0009,81105,1903,07,13,0.0,,Y
IDCJAC0009,81105,1903,07,14,12.7,1,Y
IDCJAC0009,81105,1903,07,15,3.6,1,Y
IDCJAC0009,81105,1903,07,16,6.6,1,Y
IDCJAC0009,81105,1903,07,17,0.5,1,Y
IDCJAC0009,81105,1903,07,18,0.0,,Y
IDCJAC0009,81105,1903,07,19,0.0,,Y
IDCJAC0009,81105,1903,07,20,0.0,,Y
IDCJAC0009,81105,1903,07,21,0.0,,Y
IDCJAC0009,81105,1903,07,22,0.0,,Y
IDCJAC0009,81105,1903,07,23,0.0,,Y
IDCJAC0009,81105,1903,07,24,0.0,,Y
IDCJAC0009,81105,1903,07,25,0.0,,Y
IDCJAC0009,81105,1903,07,26,0.0,,Y
IDCJAC0009,81105,1903,07,27,5.3,1,Y
IDCJAC0009,81105,1903,07,28,0.0,,Y
IDCJAC0009,81105,1903,07,29,6.4,1,Y
IDCJAC0009,81105,1903,07,30,3.6,1,Y
IDCJAC0009,81105,1903,07,31,1.8,1,Y
IDCJAC0009,81105,1903,08,01,0.0,,Y
IDCJAC0009,81105,1903,08,02,0.0,,Y
IDCJAC0009,81105,1903,08,03,0.0,,Y
IDCJAC0009,81105,1903,08,04,0.0,,Y
IDCJAC0009,81105,1903,08,05,0.0,,Y
IDCJAC0009,81105,1903,08,06,0.0,,Y
IDCJAC0009,81105,1903,08,07,0.0,,Y
IDCJAC0009,81105,1903,08,08,0.0,,Y
IDCJAC0009,81105,1903,08,09,0.0,,Y
IDCJAC0009,81105,1903,08,10,0.0,,Y
IDCJAC0009,81105,1903,08,11,0.0,,Y
IDCJAC0009,81105,1903,08,12,3.0,1,Y
IDCJAC0009,81105,1903,08,13,0.0,,Y
IDCJAC0009,81105,1903,08,14,0.0,,Y
IDCJAC0009,81105,1903,08,15,0.0,,Y
IDCJAC0009,81105,1903,08,16,7.4,1,Y
IDCJAC0009,81105,1903,08,17,0.0,,Y
IDCJAC0009,81105,1903,08,18,0.0,,Y
IDCJAC0009,81105,1903,08,19,0.0,,Y
IDCJAC0009,81105,1903,08,20,0.0,,Y
IDCJAC0009,81105,1903,08,21,0.0,,Y
IDCJAC0009,81105,1903,08,22,0.0,,Y
IDCJAC0009,81105,1903,08,23,0.0,,Y
IDCJAC0009,81105,1903,08,24,0.0,,Y
IDCJAC0009,81105,1903,08,25,0.0,,Y
IDCJAC0009,81105,1903,08,26,0.0,,Y
IDCJAC0009,81105,1903,08,27,0.0,,Y
IDCJAC0009,81105,1903,08,28,0.0,,Y
IDCJAC0009,81105,1903,08,29,0.0,,Y
IDCJAC0009,81105,1903,08,30,0.0,,Y
IDCJAC0009,81105,1903,08,31,0.0,,Y
IDCJAC0009,81105,1903,09,01,3.0,1,Y
IDCJAC0009,81105,1903,09,02,1.0,1,Y
IDCJAC0009,81105,1903,09,03,6.6,1,Y
IDCJAC0009,81105,1903,09,04,0.0,,Y
IDCJAC0009,81105,1903,09,05,16.0,1,Y
IDCJAC0009,81105,1903,09,06,0.0,,Y
IDCJAC0009,81105,1903,09,07,2.0,1,Y
IDCJAC0009,81105,1903,09,08,0.0,,Y
IDCJAC0009,81105,1903,09,09,0.0,,Y
IDCJAC0009,81105,1903,09,10,0.0,,Y
IDCJAC0009,81105,1903,09,11,0.0,,Y
IDCJAC0009,81105,1903,09,12,0.0,,Y
IDCJAC0009,81105,1903,09,13,1.3,1,Y
IDCJAC0009,81105,1903,09,14,0.0,,Y
IDCJAC0009,81105,1903,09,15,0.0,,Y
IDCJAC0009,81105,1903,09,16,0.0,,Y
IDCJAC0009,81105,1903,09,17,0.0,,Y
IDCJAC0009,81105,1903,09,18,30.2,1,Y
IDCJAC0009,81105,1903,09,19,0.0,,Y
IDCJAC0009,81105,1903,09,20,0.0,,Y
IDCJAC0009,81105,1903,09,21,0.0,,Y
IDCJAC0009,81105,1903,09,22,0.0,,Y
IDCJAC0009,81105,1903,09,23,0.0,,Y
IDCJAC0009,81105,1903,09,24,3.6,1,Y
IDCJAC0009,81105,1903,09,25,7.1,1,Y
IDCJAC0009,81105,1903,09,26,3.8,1,Y
IDCJAC0009,81105,1903,09,27,0.3,1,Y
IDCJAC0009,81105,1903,09,28,0.0,,Y
IDCJAC0009,81105,1903,09,29,1.0,1,Y
IDCJAC0009,81105,1903,09,30,0.0,,Y
IDCJAC0009,81105,1903,10,01,0.0,,Y
IDCJAC0009,81105,1903,10,02,0.0,,Y
IDCJAC0009,81105,1903,10,03,0.0,,Y
IDCJAC0009,81105,1903,10,04,0.0,,Y
IDCJAC0009,81105,1903,10,05,0.0,,Y
IDCJAC0009,81105,1903,10,06,0.0,,Y
IDCJAC0009,81105,1903,10,07,0.0,,Y
IDCJAC0009,81105,1903,10,08,0.0,,Y
IDCJAC0009,81105,1903,10,09,0.0,,Y
IDCJAC0009,81105,1903,10,10,0.0,,Y
IDCJAC0009,81105,1903,10,11,0.0,,Y
IDCJAC0009,81105,1903,10,12,7.6,1,Y
IDCJAC0009,81105,1903,10,13,29.2,1,Y
IDCJAC0009,81105,1903,10,14,0.0,,Y
IDCJAC0009,81105,1903,10,15,0.0,,Y
IDCJAC0009,81105,1903,10,16,0.0,,Y
IDCJAC0009,81105,1903,10,17,0.0,,Y
IDCJAC0009,81105,1903,10,18,0.0,,Y
IDCJAC0009,81105,1903,10,19,0.0,,Y
IDCJAC0009,81105,1903,10,20,0.0,,Y
IDCJAC0009,81105,1903,10,21,0.0,,Y
IDCJAC0009,81105,1903,10,22,6.4,1,Y
IDCJAC0009,81105,1903,10,23,0.0,,Y
IDCJAC0009,81105,1903,10,24,0.0,,Y
IDCJAC0009,81105,1903,10,25,0.0,,Y
IDCJAC0009,81105,1903,10,26,0.0,,Y
IDCJAC0009,81105,1903,10,27,0.0,,Y
IDCJAC0009,81105,1903,10,28,0.0,,Y
IDCJAC0009,81105,1903,10,29,0.0,,Y
IDCJAC0009,81105,1903,10,30,0.0,,Y
IDCJAC0009,81105,1903,10,31,0.0,,Y
IDCJAC0009,81105,1903,11,01,0.0,,Y
IDCJAC0009,81105,1903,11,02,6.9,1,Y
IDCJAC0009,81105,1903,11,03,0.0,,Y
IDCJAC0009,81105,1903,11,04,0.0,,Y
IDCJAC0009,81105,1903,11,05,0.0,,Y
IDCJAC0009,81105,1903,11,06,0.0,,Y
IDCJAC0009,81105,1903,11,07,0.0,,Y
IDCJAC0009,81105,1903,11,08,0.0,,Y
IDCJAC0009,81105,1903,11,09,0.0,,Y
IDCJAC0009,81105,1903,11,10,0.0,,Y
IDCJAC0009,81105,1903,11,11,3.3,1,Y
IDCJAC0009,81105,1903,11,12,0.0,,Y
IDCJAC0009,81105,1903,11,13,0.0,,Y
IDCJAC0009,81105,1903,11,14,0.0,,Y
IDCJAC0009,81105,1903,11,15,0.0,,Y
IDCJAC0009,81105,1903,11,16,0.0,,Y
IDCJAC0009,81105,1903,11,17,0.0,,Y
IDCJAC0009,81105,1903,11,18,0.0,,Y
IDCJAC0009,81105,1903,11,19,0.0,,Y
IDCJAC0009,81105,1903,11,20,0.0,,Y
IDCJAC0009,81105,1903,11,21,0.0,,Y
IDCJAC0009,81105,1903,11,22,0.0,,Y
IDCJAC0009,81105,1903,11,23,0.0,,Y
IDCJAC0009,81105,1903,11,24,0.0,,Y
IDCJAC0009,81105,1903,11,25,0.0,,Y
IDCJAC0009,81105,1903,11,26,0.0,,Y
IDCJAC0009,81105,1903,11,27,0.0,,Y
IDCJAC0009,81105,1903,11,28,1.0,1,Y
IDCJAC0009,81105,1903,11,29,3.3,1,Y
IDCJAC0009,81105,1903,11,30,18.0,1,Y
IDCJAC0009,81105,1903,12,01,0.0,,Y
IDCJAC0009,81105,1903,12,02,0.0,,Y
IDCJAC0009,81105,1903,12,03,0.0,,Y
IDCJAC0009,81105,1903,12,04,0.0,,Y
IDCJAC0009,81105,1903,12,05,0.0,,Y
IDCJAC0009,81105,1903,12,06,0.0,,Y
IDCJAC0009,81105,1903,12,07,0.0,,Y
IDCJAC0009,81105,1903,12,08,0.0,,Y
IDCJAC0009,81105,1903,12,09,0.0,,Y
IDCJAC0009,81105,1903,12,10,0.0,,Y
IDCJAC0009,81105,1903,12,11,0.0,,Y
IDCJAC0009,81105,1903,12,12,2.8,1,Y
IDCJAC0009,81105,1903,12,13,0.0,,Y
IDCJAC0009,81105,1903,12,14,0.0,,Y
IDCJAC0009,81105,1903,12,15,0.0,,Y
IDCJAC0009,81105,1903,12,16,0.0,,Y
IDCJAC0009,81105,1903,12,17,0.0,,Y
IDCJAC0009,81105,1903,12,18,0.0,,Y
IDCJAC0009,81105,1903,12,19,0.0,,Y
IDCJAC0009,81105,1903,12,20,0.0,,Y
IDCJAC0009,81105,1903,12,21,0.0,,Y
IDCJAC0009,81105,1903,12,22,0.0,,Y
IDCJAC0009,81105,1903,12,23,0.0,,Y
IDCJAC0009,81105,1903,12,24,0.0,,Y
IDCJAC0009,81105,1903,12,25,0.0,,Y
IDCJAC0009,81105,1903,12,26,0.0,,Y
IDCJAC0009,81105,1903,12,27,0.0,,Y
IDCJAC0009,81105,1903,12,28,57.2,1,Y
IDCJAC0009,81105,1903,12,29,0.8,1,Y
IDCJAC0009,81105,1903,12,30,0.0,,Y
IDCJAC0009,81105,1903,12,31,0.0,,Y
IDCJAC0009,81105,1904,01,01,0.0,,Y
IDCJAC0009,81105,1904,01,02,14.0,1,Y
IDCJAC0009,81105,1904,01,03,14.7,1,Y
IDCJAC0009,81105,1904,01,04,5.8,1,Y
IDCJAC0009,81105,1904,01,05,0.0,,Y
IDCJAC0009,81105,1904,01,06,0.0,,Y
IDCJAC0009,81105,1904,01,07,0.0,,Y
IDCJAC0009,81105,1904,01,08,0.0,,Y
